epoch,train_loss,vertices_seen,data_gen_time,train_epoch_time
89,10.300614145067003,999986,0.14705610275268555,2.1217453479766846
90,10.299111366271973,999986,0.14913177490234375,2.1203200817108154
91,10.310152150163747,999986,0.1472640037536621,2.1219522953033447
92,10.27573985282821,999986,0.14743590354919434,2.121626377105713
93,10.304495214211821,999986,0.14747262001037598,2.123102903366089
94,10.263889996692388,999986,0.1481330394744873,2.12192702293396
95,10.284803689128221,999986,0.14950227737426758,2.1222007274627686
96,10.26856890591708,999986,0.15367460250854492,2.122638702392578
97,10.223838565325496,999986,0.1515514850616455,2.1213583946228027
98,10.23221690245349,999986,0.14715290069580078,2.1229114532470703
99,10.270188437567818,999986,0.14672470092773438,2.121906280517578
100,10.256720070887093,999986,0.14765048027038574,2.1230506896972656
101,10.234716685131342,999986,0.14625859260559082,2.1205732822418213
102,10.201415726632783,999986,0.15004181861877441,2.1220386028289795
103,10.178041641158288,999986,0.1529548168182373,2.1208980083465576
104,10.211397662307277,999986,0.14702606201171875,2.122133493423462
105,10.187227836763016,999986,0.15414190292358398,2.122368335723877
106,10.224017962060794,999986,0.15008330345153809,2.122852325439453
107,10.188399488275701,999986,0.14725470542907715,2.121882200241089
108,10.163248784614332,999986,0.13928675651550293,2.1220362186431885
109,10.150598294807203,999986,0.14810729026794434,2.1241586208343506
110,10.144196163524281,999986,0.14121556282043457,2.123816728591919
111,10.157640389721802,999986,0.13779878616333008,2.122915267944336
112,10.149439561246622,999986,0.14821124076843262,2.1209049224853516
113,10.175320528974437,999986,0.13982367515563965,2.12153959274292
114,10.198310437828603,999986,0.1418764591217041,2.1227004528045654
115,10.152965767214997,999986,0.1440277099609375,2.1224794387817383
116,10.163238804749769,999986,0.1380627155303955,2.122542381286621
117,10.140613661872017,999986,0.13770437240600586,2.1223907470703125
118,10.124405032456524,999986,0.14510369300842285,2.12265682220459
119,10.128854308465515,999986,0.14187335968017578,2.1228883266448975
120,10.10115971228089,999986,0.13846945762634277,2.122572660446167
121,10.132875307641848,999986,0.13730716705322266,2.1213836669921875
122,10.082325299580893,999986,0.13657855987548828,2.1223251819610596
123,10.138991432960587,999986,0.14606571197509766,2.121323585510254
124,10.135209170254795,999986,0.14663410186767578,2.1215243339538574
125,10.092716409702494,999986,0.13841891288757324,2.121596097946167
126,10.101989370403867,999986,0.1371750831604004,2.120933771133423
127,10.087822451735988,999986,0.13756108283996582,2.122267007827759
128,10.076990965640906,999986,0.13952183723449707,2.1227405071258545
129,10.094690611868193,999986,0.1375901699066162,2.1223862171173096
130,10.077766871211505,999986,0.13716912269592285,2.123532295227051
131,10.081228795677724,999986,0.1381242275238037,2.122211456298828
132,10.082526284034806,999986,0.13704681396484375,2.12211537361145
133,10.048680575207026,999986,0.1371626853942871,2.1216397285461426
134,10.089223669032858,999986,0.1390697956085205,2.122885227203369
135,10.025556063411212,999986,0.1399075984954834,2.121640920639038
136,10.074662170024833,999986,0.13747072219848633,2.1226656436920166
137,10.062758773264258,999986,0.14562726020812988,2.1228082180023193
138,10.0534670184357,999986,0.13823175430297852,2.123861789703369
139,10.043704562717014,999986,0.13982868194580078,2.1220078468322754
140,10.03851226845173,999986,0.1374804973602295,2.1228396892547607
141,10.047826304580227,999986,0.13736343383789062,2.12290620803833
142,10.050261121807676,999986,0.15645241737365723,2.1222898960113525
143,10.031947501982101,999986,0.15457463264465332,2.1215109825134277
144,10.034605305604261,999986,0.15209674835205078,2.1228652000427246
145,10.012413159765378,999986,0.15126776695251465,2.121283531188965
146,10.001192343355429,999986,0.1530463695526123,2.121896266937256
147,10.058018607322616,999986,0.15169692039489746,2.1216912269592285
148,9.994890656134094,999986,0.15377330780029297,2.1215219497680664
149,9.981344955136077,999986,0.1510608196258545,2.1216671466827393
150,9.994300745954417,999986,0.15195894241333008,2.121554136276245
151,9.99361801147461,999986,0.1524055004119873,2.1217567920684814
152,9.983383352106268,999986,0.1566174030303955,2.1223337650299072
153,9.966217339640917,999986,0.15837788581848145,2.1219770908355713
154,9.989695250385939,999986,0.15651965141296387,2.1229517459869385
155,9.995160073945016,999986,0.15472197532653809,2.122663736343384
156,9.961658689710829,999986,0.15093731880187988,2.1228597164154053
157,9.974644574252041,999986,0.1511225700378418,2.1222729682922363
158,9.99278077212247,999986,0.1539602279663086,2.122321367263794
159,9.976502861639466,999986,0.15852904319763184,2.122849941253662
160,9.979353991421787,999986,0.15745878219604492,2.123295307159424
161,9.97570497339422,999986,0.1562492847442627,2.1226511001586914
162,9.959634125834764,999986,0.15805363655090332,2.1231539249420166
163,9.96910431409123,999986,0.15496110916137695,2.1244559288024902
164,9.957941373189291,999986,0.15160799026489258,2.122892379760742
165,9.964379339507133,999986,0.1533360481262207,2.1229279041290283
166,9.936013231373797,999986,0.15031981468200684,2.1249072551727295
167,9.970460121077721,999986,0.15000343322753906,2.1242170333862305
168,9.952164707761822,999986,0.1506342887878418,2.123422622680664
169,9.939737474075471,999986,0.15024566650390625,2.12253737449646
170,9.934986557623352,999986,0.15213990211486816,2.124537467956543
171,9.918292170823223,999986,0.1488184928894043,2.1232900619506836
172,9.954355076105907,999986,0.15019869804382324,2.1245501041412354
173,9.930687663531062,999986,0.14985203742980957,2.12355899810791
174,9.948634995354546,999986,0.14930295944213867,2.1251399517059326
175,9.937352951126869,999986,0.15912127494812012,2.122596502304077
176,9.894411530157532,999986,0.15991830825805664,2.1233479976654053
177,9.919085656753694,999986,0.16123557090759277,2.1227712631225586
178,9.890054413766572,999986,0.15038466453552246,2.123206615447998
179,9.929188121448863,999986,0.15189337730407715,2.122385263442993
180,9.88649388515588,999986,0.14881658554077148,2.1216423511505127
181,9.907798844154435,999986,0.15068387985229492,2.12237811088562
182,9.893400336756851,999986,0.15352988243103027,2.123697519302368
183,9.913766148114446,999986,0.14807724952697754,2.123366355895996
184,9.887171803098736,999986,0.15605664253234863,2.123520851135254
185,9.87580127908726,999986,0.1546800136566162,2.123344898223877
186,9.874782514090489,999986,0.15021681785583496,2.1235508918762207
187,9.894207703946817,999986,0.1486198902130127,2.1230976581573486
188,9.884611245357629,999986,0.1491992473602295,2.123323678970337
189,9.889115680347789,999986,0.14912629127502441,2.1234402656555176
190,9.887721716755568,999986,0.15308713912963867,2.12389874458313
191,9.874933589588512,999986,0.1468050479888916,2.1234843730926514
192,9.87342819059738,999986,0.1458902359008789,2.123626232147217
193,9.87288563660901,999986,0.15303659439086914,2.121596574783325
194,9.85671500003699,999986,0.1479320526123047,2.1239712238311768
195,9.845816169122253,999986,0.14758944511413574,2.123335599899292
196,9.853315411191998,999986,0.14691472053527832,2.125056505203247
197,9.85632477384625,999986,0.14669203758239746,2.1240410804748535
198,9.837336414992206,999986,0.1483478546142578,2.1236989498138428
199,9.891852571506693,999986,0.1509714126586914,2.1233034133911133
200,9.846392226941658,999986,0.14778590202331543,2.123934745788574
201,9.869548556780574,999986,0.14955782890319824,2.123562812805176
202,9.81310709558352,999986,0.15528082847595215,2.1234586238861084
203,9.850466997936518,999986,0.14799022674560547,2.1231870651245117
204,9.804124148205073,999986,0.14887428283691406,2.1234071254730225
205,9.830635725849806,999986,0.14715051651000977,2.1233463287353516
206,9.842907722550208,999986,0.14876937866210938,2.123192071914673
207,9.799423641628689,999986,0.15180420875549316,2.1223597526550293
208,9.853598450169418,999986,0.15186476707458496,2.123149871826172
209,9.80885553841639,999986,0.15554523468017578,2.1220650672912598
210,9.802944674636379,999986,0.15322470664978027,2.122870445251465
211,9.819376531273427,999986,0.14890789985656738,2.1222078800201416
212,9.81161019296357,999986,0.1493232250213623,2.122305154800415
213,9.798758217782686,999986,0.14789247512817383,2.1213386058807373
214,9.81186689511694,999986,0.14800691604614258,2.1212716102600098
215,9.778769483469953,999986,0.14779329299926758,2.1207377910614014
216,9.798034359710385,999986,0.14555692672729492,2.122339963912964
217,9.784133323515304,999986,0.150681734085083,2.121657371520996
218,9.805244127909342,999986,0.15111160278320312,2.1224489212036133
219,9.783402327335242,999986,0.14986610412597656,2.1225643157958984
220,9.763185356602524,999986,0.14989233016967773,2.1210289001464844
221,9.778495499582002,999986,0.14809584617614746,2.123105049133301
222,9.763010497045036,999986,0.1452779769897461,2.1220784187316895
223,9.789253061467951,999986,0.1371629238128662,2.121063709259033
224,9.786117794537786,999986,0.14382505416870117,2.1221909523010254
225,9.778020030320294,999986,0.1369307041168213,2.122070074081421
226,9.768251688793452,999986,0.1371617317199707,2.122990131378174
227,9.784870927984064,999986,0.13964104652404785,2.121922731399536
228,9.750117350106288,999986,0.1405622959136963,2.1230366230010986
229,9.746322891928934,999986,0.15290331840515137,2.120786190032959
230,9.78702002823955,999986,0.1515660285949707,2.1228647232055664
231,9.784325956094145,999986,0.14956235885620117,2.121046781539917
232,9.735770032863424,999986,0.14952611923217773,2.1227269172668457
233,9.766030176721438,999986,0.15385031700134277,2.1207194328308105
234,9.77098822352862,999986,0.15971040725708008,2.1220908164978027
235,9.734270471515078,999986,0.15073752403259277,2.1231279373168945
236,9.749310676497643,999986,0.15918564796447754,2.1212270259857178
237,9.741498860445889,999986,0.1506648063659668,2.1228137016296387
238,9.743907899567574,999986,0.15068507194519043,2.1217803955078125
239,9.73381606015292,999986,0.1540834903717041,2.1217944622039795
240,9.7681423726708,999986,0.15413451194763184,2.121652603149414
241,9.697017775641548,999986,0.14922356605529785,2.120940685272217
242,9.720173614193694,999986,0.1510908603668213,2.122825860977173
243,9.719618045922482,999986,0.1485731601715088,2.1217334270477295
244,9.743186796554411,999986,0.14961504936218262,2.1222054958343506
245,9.709433083582406,999986,0.14897608757019043,2.120816946029663
246,9.728015957456646,999986,0.14022135734558105,2.121711015701294
247,9.725120496268223,999986,0.1372222900390625,2.1213788986206055
248,9.727415894017074,999986,0.13918185234069824,2.1227471828460693
249,9.717090751185562,999986,0.14219236373901367,2.1214540004730225
250,9.718158432931611,999986,0.14222979545593262,2.122281074523926
251,9.709444103818951,999986,0.13669180870056152,2.1212453842163086
252,9.715693300420588,999986,0.13797640800476074,2.1223182678222656
253,9.693043506506717,999986,0.13848376274108887,2.1226062774658203
254,9.707895413793699,999986,0.13815736770629883,2.1220521926879883
255,9.71505834598734,999986,0.13675999641418457,2.122117042541504
256,9.676745838589138,999986,0.14913034439086914,2.1219518184661865
257,9.6847229100237,999986,0.15045475959777832,2.121441602706909
258,9.670836978488499,999986,0.15667343139648438,2.122541666030884
259,9.698245077422172,999986,0.1509079933166504,2.1230859756469727
260,9.686788597492257,999986,0.14968299865722656,2.1216700077056885
261,9.719994217458398,999986,0.14963555335998535,2.1215081214904785
262,9.703067557980315,999986,0.14991974830627441,2.1222403049468994
263,9.661140201067683,999986,0.15006232261657715,2.1204137802124023
264,9.65140433263297,999986,0.15113186836242676,2.1210248470306396
265,9.657055893329659,999986,0.14925146102905273,2.1211066246032715
266,9.683280915924996,999986,0.15267658233642578,2.1224215030670166
267,9.654491337862881,999986,0.15273666381835938,2.1219911575317383
268,9.66971273133249,999986,0.15576457977294922,2.1227900981903076
269,9.671640107125947,999986,0.1529695987701416,2.120941638946533
270,9.649550023705068,999986,0.15787172317504883,2.121425151824951
271,9.662921183037035,999986,0.15563273429870605,2.1207339763641357
272,9.648541055544458,999986,0.15934228897094727,2.1217896938323975
273,9.653869985329985,999986,0.15624761581420898,2.1222615242004395
274,9.67455158811627,999986,0.15805554389953613,2.1211822032928467
275,9.648060894975758,999986,0.16227984428405762,2.122000217437744
276,9.6655354644313,999986,0.1563410758972168,2.1231377124786377
277,9.642631723423197,999986,0.14884495735168457,2.1205079555511475
278,9.619857113770765,999986,0.15035247802734375,2.12345027923584
279,9.653050894689079,999986,0.1496260166168213,2.122392177581787
280,9.653012391292688,999986,0.14930248260498047,2.124342679977417
281,9.650098569465406,999986,0.15009737014770508,2.1222848892211914
282,9.644471736869427,999986,0.1521897315979004,2.1226887702941895
283,9.641624652978146,999986,0.15207266807556152,2.123337745666504
284,9.636920880789708,999986,0.15047812461853027,2.1215076446533203
285,9.63968689273102,999986,0.15038347244262695,2.122541666030884
286,9.644195624072143,999986,0.1500411033630371,2.122542142868042
287,9.648610432942709,999986,0.1495819091796875,2.1210384368896484
288,9.64516013559669,999986,0.15009808540344238,2.122171640396118
289,9.622140248616537,999986,0.15157175064086914,2.123220443725586
290,9.615183522002866,999986,0.15537023544311523,2.1239404678344727
291,9.620871659481164,999986,0.15595412254333496,2.1229941844940186
292,9.620129643064557,999986,0.15451645851135254,2.1230223178863525
293,9.632895248104827,999986,0.15482020378112793,2.123317241668701
294,9.611783576734139,999986,0.15149641036987305,2.123443603515625
295,9.642755325394447,999986,0.1506667137145996,2.1231627464294434
296,9.634758727719085,999986,0.15530943870544434,2.1216073036193848
297,9.614268697873511,999986,0.15075421333312988,2.1239089965820312
298,9.625948780714863,999986,0.15085625648498535,2.1234731674194336
299,9.597636858622232,999986,0.15190792083740234,2.1239829063415527
300,9.598563126843384,999986,0.1511847972869873,2.1229207515716553
301,9.621902783711752,999986,0.1507887840270996,2.123028516769409
302,9.587559150926994,999986,0.1515800952911377,2.1218063831329346
303,9.592965039339932,999986,0.1524801254272461,2.1232266426086426
304,9.597337713145246,999986,0.1510941982269287,2.122166633605957
305,9.585353812786064,999986,0.15231680870056152,2.123030662536621
306,9.578685972425673,999986,0.150376558303833,2.122316837310791
307,9.590096637456105,999986,0.15587139129638672,2.122466802597046
308,9.589532370519157,999986,0.15294742584228516,2.1235620975494385
309,9.588900710597184,999986,0.15386271476745605,2.1231420040130615
310,9.577256029302424,999986,0.15236449241638184,2.12369966506958
311,9.56862151020705,999986,0.1534104347229004,2.1234962940216064
312,9.58173806739576,999986,0.1513199806213379,2.1222527027130127
313,9.590033338527487,999986,0.1511244773864746,2.1212716102600098
314,9.570006765500464,999986,0.15191340446472168,2.1214706897735596
315,9.583469939954353,999986,0.15168261528015137,2.122309446334839
316,9.571527269151476,999986,0.15130305290222168,2.122129440307617
317,9.56515999996301,999986,0.15213274955749512,2.122631311416626
318,9.542523085468947,999986,0.15314984321594238,2.1224446296691895
319,9.530223393681073,999986,0.1529369354248047,2.122596502304077
320,9.553657666601316,999986,0.15909743309020996,2.12277889251709
321,9.56637283286663,999986,0.15621376037597656,2.122051954269409
322,9.539599755797724,999986,0.16357970237731934,2.12381649017334
323,9.582899710144659,999986,0.1403801441192627,2.122338056564331
324,9.554451325927118,999986,0.14284777641296387,2.1217563152313232
325,9.554267623207785,999986,0.14260649681091309,2.12146258354187
326,9.572952039314039,999986,0.14090752601623535,2.122520923614502
327,9.524713371739242,999986,0.14325213432312012,2.1237235069274902
328,9.532103740807736,999986,0.13736391067504883,2.1225998401641846
329,9.547633440807612,999986,0.14265656471252441,2.12141489982605
330,9.548340951553499,999986,0.13823986053466797,2.123584508895874
331,9.543809033403493,999986,0.13723492622375488,2.1228764057159424
332,9.516402851451527,999986,0.13696622848510742,2.12362003326416
333,9.537953521266129,999986,0.1374530792236328,2.1228713989257812
334,9.51914584034621,999986,0.13807296752929688,2.1226911544799805
335,9.525766517176773,999986,0.1384282112121582,2.120931386947632
336,9.535369256530146,999986,0.13666319847106934,2.1224443912506104
337,9.547270823006679,999986,0.13829636573791504,2.1232616901397705
338,9.504455354478624,999986,0.14577317237854004,2.1233835220336914
339,9.534378475613064,999986,0.1380765438079834,2.121626853942871
340,9.513675670431118,999986,0.1379084587097168,2.122809648513794
341,9.55535686377323,999986,0.13706660270690918,2.122197389602661
342,9.494905519967128,999986,0.14754939079284668,2.122007131576538
343,9.523612465521301,999986,0.13728666305541992,2.121448278427124
344,9.556066859852184,999986,0.1379237174987793,2.122955560684204
345,9.50911600902827,999986,0.14711260795593262,2.1217546463012695
346,9.514492073444405,999986,0.14627742767333984,2.122098207473755
347,9.518069064978397,999986,0.14319849014282227,2.1225473880767822
348,9.52393148402975,999986,0.13919711112976074,2.1223888397216797
349,9.542987351465706,999986,0.1405024528503418,2.1227951049804688
350,9.506870847759824,999986,0.13862371444702148,2.122596025466919
351,9.512055136940695,999986,0.13782811164855957,2.122121572494507
352,9.501195955758144,999986,0.1393740177154541,2.123627185821533
353,9.513461084076852,999986,0.1387021541595459,2.1233863830566406
354,9.495319530217335,999986,0.13789153099060059,2.123004913330078
355,9.498379688070278,999986,0.13822245597839355,2.1224663257598877
356,9.504061862675831,999986,0.1374220848083496,2.123269557952881
357,9.504150371358852,999986,0.13707852363586426,2.122507333755493
358,9.492291672061189,999986,0.1380782127380371,2.1241507530212402
359,9.485220244436553,999986,0.13878250122070312,2.123415470123291
360,9.50523576832781,999986,0.14064526557922363,2.1238012313842773
361,9.50679180838845,999986,0.1388258934020996,2.123676300048828
362,9.473593971946023,999986,0.13778305053710938,2.124213933944702
363,9.487047571124453,999986,0.13979864120483398,2.1237056255340576
364,9.485127275640314,999986,0.1416471004486084,2.123394250869751
365,9.451531121225068,999986,0.13808917999267578,2.1237587928771973
366,9.47069285614322,999986,0.1413116455078125,2.123189687728882
367,9.468972581805605,999986,0.13588762283325195,2.122192144393921
368,9.483443279459019,999986,0.13889002799987793,2.123767375946045
369,9.48043133514096,999986,0.13776063919067383,2.12239408493042
370,9.488924248049958,999986,0.13918828964233398,2.1238064765930176
371,9.485832773073755,999986,0.13823747634887695,2.124041795730591
372,9.463758767253221,999986,0.1378037929534912,2.123668909072876
373,9.445575877873585,999986,0.13824939727783203,2.1239864826202393
374,9.459745301140678,999986,0.137711763381958,2.123084545135498
375,9.46870934842813,999986,0.13932347297668457,2.123861312866211
376,9.475699569239762,999986,0.14088702201843262,2.1231918334960938
377,9.465363675897772,999986,0.14238381385803223,2.1226940155029297
378,9.43914794921875,999986,0.13771653175354004,2.12406587600708
379,9.446857115234991,999986,0.1449286937713623,2.123087167739868
380,9.453052674881135,999986,0.14335322380065918,2.123086452484131
381,9.444505893822873,999986,0.1424262523651123,2.122286319732666
382,9.461835138725512,999986,0.14093852043151855,2.121783494949341
383,9.457313605029174,999986,0.1374530792236328,2.1216747760772705
384,9.460841429353964,999986,0.13737010955810547,2.123154878616333
385,9.450589122194232,999986,0.1381664276123047,2.121347427368164
386,9.483689019174287,999986,0.1378614902496338,2.1217918395996094
387,9.476411251106647,999986,0.1365354061126709,2.1222307682037354
388,9.455589631591181,999986,0.13874506950378418,2.122185230255127
389,9.44444759445961,999986,0.14065337181091309,2.1208786964416504
390,9.432651327113913,999986,0.14012503623962402,2.123394250869751
391,9.440248190754591,999986,0.1388716697692871,2.1210484504699707
392,9.461258185030234,999986,0.1374204158782959,2.121967077255249
393,9.45326972730232,999986,0.13798046112060547,2.1220483779907227
394,9.444739177973583,999986,0.13764071464538574,2.121109962463379
395,9.440340735695578,999986,0.13834571838378906,2.121509313583374
396,9.445040982178968,999986,0.13808083534240723,2.1221046447753906
397,9.396804193053583,999986,0.13788533210754395,2.1226534843444824
398,9.433923152962116,999986,0.13832497596740723,2.121546983718872
399,9.419822432778098,999986,0.14049959182739258,2.1211907863616943
400,9.441471099853516,999986,0.13796663284301758,2.1218807697296143
401,9.427609626692956,999986,0.1381053924560547,2.1210083961486816
402,9.428322657190188,999986,0.13844823837280273,2.121506452560425
403,9.398549378520311,999986,0.13724398612976074,2.123440980911255
404,9.437290307247277,999986,0.13999629020690918,2.122959852218628
405,9.432242075602213,999986,0.13908076286315918,2.1226954460144043
406,9.419044003342137,999986,0.14051485061645508,2.123107433319092
407,9.421408084907917,999986,0.13902497291564941,2.123311758041382
408,9.433726320363055,999986,0.14223313331604004,2.1229238510131836
409,9.417012503652861,999986,0.1393439769744873,2.1232166290283203
410,9.422977206682917,999986,0.13922405242919922,2.1232643127441406
411,9.425663504937683,999986,0.13893485069274902,2.1227028369903564
412,9.423178085173019,999986,0.13874316215515137,2.124192476272583
413,9.411875079376529,999986,0.13891363143920898,2.1224606037139893
414,9.41401792776705,999986,0.1378307342529297,2.123924732208252
415,9.424327012264367,999986,0.1393275260925293,2.1234748363494873
416,9.397856047659209,999986,0.13802599906921387,2.1231861114501953
417,9.404599565448184,999986,0.1368408203125,2.122779130935669
418,9.385252008534442,999986,0.14948296546936035,2.1220414638519287
419,9.410541698186085,999986,0.1483144760131836,2.1228830814361572
420,9.4072634379069,999986,0.15994024276733398,2.121774196624756
421,9.400076625323054,999986,0.16086888313293457,2.1209800243377686
422,9.396477448819864,999986,0.15712881088256836,2.1237847805023193
423,9.364266607496473,999986,0.15398716926574707,2.1216282844543457
424,9.394797084307429,999986,0.1609940528869629,2.122833251953125
425,9.388821582601528,999986,0.15685558319091797,2.122279405593872
426,9.410880714955956,999986,0.15207314491271973,2.122615337371826
427,9.388469474484221,999986,0.15189599990844727,2.1219747066497803
428,9.39196325552584,999986,0.15959548950195312,2.1230101585388184
429,9.385519056609184,999986,0.16452383995056152,2.1218628883361816
430,9.389606100140195,999986,0.166456937789917,2.1218347549438477
431,9.377207871639367,999986,0.16446828842163086,2.1224923133850098
432,9.401343316742867,999986,0.16237282752990723,2.1216249465942383
433,9.383373241231899,999986,0.1539452075958252,2.122260570526123
434,9.38951064601089,999986,0.15202021598815918,2.1224851608276367
435,9.369805258933944,999986,0.15495634078979492,2.1223018169403076
436,9.362840469437415,999986,0.15889596939086914,2.1223196983337402
437,9.365417403404159,999986,0.15514492988586426,2.122277021408081
438,9.371690904251253,999986,0.15275835990905762,2.121694326400757
439,9.354294304895882,999986,0.1524052619934082,2.1213316917419434
440,9.387481188533283,999986,0.15315961837768555,2.1219723224639893
441,9.371868384004843,999986,0.15497827529907227,2.123114585876465
442,9.362254451019595,999986,0.15900921821594238,2.1224000453948975
443,9.373499899199516,999986,0.1600949764251709,2.121365785598755
444,9.365324415341773,999986,0.15494799613952637,2.1214771270751953
445,9.370517017865422,999986,0.15240955352783203,2.122100353240967
446,9.354895562836617,999986,0.15270352363586426,2.1217260360717773
447,9.346732457478842,999986,0.1527082920074463,2.122152805328369
448,9.348583086572512,999986,0.15737628936767578,2.1228342056274414
449,9.35796112484402,999986,0.1571180820465088,2.121108055114746
450,9.331761793656783,999986,0.15293145179748535,2.1223323345184326
451,9.32932734248614,999986,0.15096426010131836,2.121969223022461
452,9.332839994719535,999986,0.1509697437286377,2.122354030609131
453,9.352248095502757,999986,0.15281152725219727,2.122554302215576
454,9.340108717330779,999986,0.158827543258667,2.123181104660034
455,9.34557903174198,999986,0.15689468383789062,2.1231513023376465
456,9.351756587173,999986,0.15544676780700684,2.122490882873535
